date,uClose,uOpen,uHigh,uLow,uVolume,close,open,high,low,volume,change,changePercent,label,changeOverTime
2019-09-26,158.25,158.41,156.41,153.02,417257,157.87,157.06,156.83,155.32,403347,1.01,0.6572,"Sep 26, 19",3.223485
2019-09-27,150.21,157.62,162.36,152.85,818293,153.97,162.1,155.16,148.92,839343,-4.4,-2.9273,"Sep 27, 19",3.194272
2019-09-30,153.04,150.07,157.99,153.07,606850,154.04,153.27,153.74,150.62,615419,1.7,1.146,"Sep 30, 19",3.160344
2019-10-01,154.83,158.09,155.51,152.38,509669,156.28,156.4,153.3,151.04,519254,-0.88,-0.5877,"Oct 1, 19",3.190282
2019-10-02,155.8,149.55,153.16,150.74,717905,155.61,152.02,158.08,153.87,704654,-0.4,-0.2632,"Oct 2, 19",3.117854
2019-10-03,161.18,151.7,160.93,153.2,960678,159.71,151.8,163.43,152,953711,7.02,4.671,"Oct 3, 19",3.34447
2019-10-04,160.09,160.29,161.6,155.83,590802,159.81,160.9,163.09,161.01,587849,2.17,1.3887,"Oct 4, 19",3.400144
2019-10-07,168.61,165.38,172.96,159.09,941402,168.8,163.68,172.66,160.37,917457,5.57,3.3999,"Oct 7, 19",3.506184
2019-10-08,160.57,170.64,167.94,163.59,604476,164.97,166.89,172.02,159.87,612733,-6.2,-3.8066,"Oct 8, 19",3.317123
2019-10-09,161.84,166.54,171.89,161.95,523350,167.8,168.81,172.09,165.22,532021,1.92,1.2674,"Oct 9, 19",3.3683
2019-10-10,164.18,164.04,161.58,164.9,364069,167.18,166.43,167.7,165.31,362714,-0.44,-0.2703,"Oct 10, 19",3.482813
2019-10-11,167.13,163.1,171.23,168.2,342736,166.56,166.5,170.86,163.7,337417,3,1.873,"Oct 11, 19",3.430927
2019-10-14,169.23,168.06,165.17,168.98,204718,165.78,164.36,170.97,165.58,202993,1.59,0.9912,"Oct 14, 19",3.628738
2019-10-15,174.14,169.01,169.47,164.6,536900,170.74,172.52,173.52,169.4,541188,2.87,1.7336,"Oct 15, 19",3.676455
2019-10-16,168.8,168.43,171.6,163.08,665626,166.6,168.04,165.53,159.51,696392,-5.31,-3.2196,"Oct 16, 19",3.405304
2019-10-17,162.1,168,164.25,167.57,446714,161.44,164.6,168.74,164.87,427863,-1.57,-0.96,"Oct 17, 19",3.48597
2019-10-18,158.24,167,164.04,153.57,658963,155.83,166,167.39,153.73,681392,-6.55,-4.1945,"Oct 18, 19",3.183109
2019-10-21,161.1,159.33,158.8,156.91,437322,155.4,160.71,161.03,158.18,443289,-0.62,-0.4076,"Oct 21, 19",3.265958
2019-10-22,154.16,156.43,157.03,148.7,732694,147.72,161.09,160.85,151.1,720656,-6.27,-4.0387,"Oct 22, 19",3.12897
2019-10-23,152.99,152.97,159.16,149.81,560804,147.81,151.3,159.12,146.5,564320,-0.68,-0.4566,"Oct 23, 19",3.045994
2019-10-24,156.94,151.6,160.33,154.3,606246,157.47,154.7,159.1,148.4,615922,9.98,6.7913,"Oct 24, 19",3.273067
2019-10-25,162.76,161.21,163.14,157,287704,162.91,159.53,159.15,155,282384,0.35,0.231,"Oct 25, 19",3.374582
2019-10-28,161.17,161.98,159.57,157.61,320541,159.86,161.03,163.91,159.77,317472,0.27,0.1774,"Oct 28, 19",3.271251
2019-10-29,160.88,160.53,164.1,163,529668,159.5,160.82,161.8,156,529033,0.52,0.3394,"Oct 29, 19",3.40713
2019-10-30,166.56,161.66,166.52,160.1,321061,163.68,159.37,162.97,164.75,327102,1.4,0.9247,"Oct 30, 19",3.404862
2019-10-31,162.6,158.77,165.79,159.23,317349,161,160.75,166.63,158.31,314704,-3.85,-2.3385,"Oct 31, 19",3.230476
2019-11-01,161.39,155.7,160.74,158.67,587852,158.29,157.9,158.34,158.33,572199,1.34,0.8575,"Nov 1, 19",3.387792
2019-11-04,158.95,164.03,164.88,152.92,362297,157.77,164.15,164.05,153.54,367222,-2.14,-1.3943,"Nov 4, 19",3.338724
2019-11-05,157.91,158.22,157.2,152.33,937319,158.74,156.28,163.58,156.31,907231,-2.7,-1.7747,"Nov 5, 19",3.22749
2019-11-06,148.26,145.03,151,141.3,2183841,148.66,146.79,156.83,141.5,2192512,-6.49,-4.4317,"Nov 6, 19",3.059735
2019-11-07,148.04,146.2,152.58,144.76,713288,143.43,145.1,150.59,145.65,712804,-2.49,-1.6805,"Nov 7, 19",2.96951
2019-11-08,142.03,148.96,145.17,142.38,638387,147.54,143.46,150.52,145.28,612515,-1.39,-0.9827,"Nov 8, 19",2.920015
2019-11-11,141.19,142.62,145.86,141.56,884944,146.04,143.16,146.17,143.09,906555,-0.25,-0.1708,"Nov 11, 19",2.942074
2019-11-12,147.94,142.78,150.2,140.91,723875,150.24,142.98,148.3,142.11,722327,2.56,1.8007,"Nov 12, 19",2.978403
2019-11-13,144.37,143.58,146.93,144,725269,144.89,143.35,149.03,146,731764,-1.91,-1.289,"Nov 13, 19",2.882404
2019-11-14,147.69,148.73,152.39,146.02,660738,145.09,148,148.18,147.53,662992,1.99,1.3908,"Nov 14, 19",3.027158
